sum,A,B,t0
2792901376.00, 104, 64, 11.4006
2792901376.00, 104, 72, 11.4325
2792901376.00, 104, 80, 11.4731
2792901376.00, 104, 88, 11.4892
2792901376.00, 104, 96, 11.5138
2792901376.00, 104, 104, 11.5206
2792901376.00, 104, 112, 11.5260
2792901376.00, 104, 120, 11.5276
2792901376.00, 104, 128, 11.5179
2792901376.00, 112, 0, 76.1820
2792901376.00, 112, 8, 11.1746
2792901376.00, 112, 16, 11.0485
2792901376.00, 112, 24, 11.1671
2792901376.00, 112, 32, 11.2366
2792901376.00, 112, 40, 11.2121
2792901376.00, 112, 48, 11.2081
2792901376.00, 112, 56, 11.3233
2792901376.00, 112, 64, 11.4081
2792901376.00, 112, 72, 11.4477
2792901376.00, 112, 80, 11.4912
2792901376.00, 112, 88, 11.5021
2792901376.00, 112, 96, 11.5171
2792901376.00, 112, 104, 11.5189
2792901376.00, 112, 112, 11.5224
2792901376.00, 112, 120, 11.5254
2792901376.00, 112, 128, 11.5155
2792901376.00, 120, 0, 76.1890
2792901376.00, 120, 8, 11.1468
2792901376.00, 120, 16, 11.0346
2792901376.00, 120, 24, 11.1813
2792901376.00, 120, 32, 11.2779
2792901376.00, 120, 40, 11.2587
2792901376.00, 120, 48, 11.2635
2792901376.00, 120, 56, 11.3801
2792901376.00, 120, 64, 11.4619
2792901376.00, 120, 72, 11.4982
2792901376.00, 120, 80, 11.5420
2792901376.00, 120, 88, 11.5350
2792901376.00, 120, 96, 11.5614
2792901376.00, 120, 104, 11.5557
2792901376.00, 120, 112, 11.5576
2792901376.00, 120, 120, 11.5608
2792901376.00, 120, 128, 11.5385
2792901376.00, 128, 0, 76.1656
2792901376.00, 128, 8, 11.1256
2792901376.00, 128, 16, 11.0064
2792901376.00, 128, 24, 11.2018
2792901376.00, 128, 32, 11.3264
2792901376.00, 128, 40, 11.3272
2792901376.00, 128, 48, 11.3394
2792901376.00, 128, 56, 11.4229
2792901376.00, 128, 64, 11.4901
2792901376.00, 128, 72, 11.5217
2792901376.00, 128, 80, 11.5632
2792901376.00, 128, 88, 11.5652
2792901376.00, 128, 96, 11.5776
2792901376.00, 128, 104, 11.5700
2792901376.00, 128, 112, 11.5667
2792901376.00, 128, 120, 11.5587
2792901376.00, 128, 128, 11.5579
