sum,A,B,t0
2792901376.00, 24, 8, 5.1872
2792901376.00, 24, 16, 4.9739
2792901376.00, 24, 24, 5.1285
2792901376.00, 24, 32, 4.8036
2792901376.00, 24, 40, 4.8191
2792901376.00, 24, 48, 4.7410
2792901376.00, 24, 56, 4.7362
2792901376.00, 24, 64, 4.7149
2792901376.00, 24, 72, 4.7270
2792901376.00, 24, 80, 4.7250
2792901376.00, 24, 88, 4.7133
2792901376.00, 24, 96, 4.7039
2792901376.00, 24, 104, 4.7001
2792901376.00, 24, 112, 4.6981
2792901376.00, 24, 120, 4.6883
2792901376.00, 24, 128, 4.6747
2792901376.00, 32, 0, 10.9975
2792901376.00, 32, 8, 5.1766
2792901376.00, 32, 16, 4.8608
2792901376.00, 32, 24, 4.9253
2792901376.00, 32, 32, 4.7294
2792901376.00, 32, 40, 4.7247
2792901376.00, 32, 48, 4.6766
2792901376.00, 32, 56, 4.6703
2792901376.00, 32, 64, 4.6611
2792901376.00, 32, 72, 4.6657
2792901376.00, 32, 80, 4.6649
2792901376.00, 32, 88, 4.6537
2792901376.00, 32, 96, 4.6425
2792901376.00, 32, 104, 4.6393
2792901376.00, 32, 112, 4.6346
2792901376.00, 32, 120, 4.6279
2792901376.00, 32, 128, 4.6184
2792901376.00, 40, 0, 10.9996
2792901376.00, 40, 8, 5.5636
2792901376.00, 40, 16, 5.3608
2792901376.00, 40, 24, 5.3545
2792901376.00, 40, 32, 5.3008
2792901376.00, 40, 40, 5.2826
2792901376.00, 40, 48, 5.2615
2792901376.00, 40, 56, 5.2523
2792901376.00, 40, 64, 5.2437
2792901376.00, 40, 72, 5.2477
2792901376.00, 40, 80, 5.2474
2792901376.00, 40, 88, 5.2440
2792901376.00, 40, 96, 5.2358
2792901376.00, 40, 104, 5.2372
2792901376.00, 40, 112, 5.2351
2792901376.00, 40, 120, 5.2393
2792901376.00, 40, 128, 5.2383
2792901376.00, 48, 0, 10.9981
2792901376.00, 48, 8, 6.2188
2792901376.00, 48, 16, 6.0330
2792901376.00, 48, 24, 5.9879
2792901376.00, 48, 32, 5.9623
2792901376.00, 48, 40, 5.9399
2792901376.00, 48, 48, 5.9244
2792901376.00, 48, 56, 5.9150
2792901376.00, 48, 64, 5.9090
2792901376.00, 48, 72, 5.9115
2792901376.00, 48, 80, 5.9099
2792901376.00, 48, 88, 5.9183
2792901376.00, 48, 96, 5.9232
2792901376.00, 48, 104, 5.9309
2792901376.00, 48, 112, 5.9345
2792901376.00, 48, 120, 5.9437
2792901376.00, 48, 128, 5.9507
2792901376.00, 56, 0, 10.9997
2792901376.00, 56, 8, 6.2875
2792901376.00, 56, 16, 6.1379
2792901376.00, 56, 24, 6.1009
2792901376.00, 56, 32, 6.0761
2792901376.00, 56, 40, 6.0572
2792901376.00, 56, 48, 6.0455
2792901376.00, 56, 56, 6.0394
2792901376.00, 56, 64, 6.0362
2792901376.00, 56, 72, 6.0418
2792901376.00, 56, 80, 6.0430
2792901376.00, 56, 88, 6.0568
2792901376.00, 56, 96, 6.0701
2792901376.00, 56, 104, 6.0760
2792901376.00, 56, 112, 6.0792
2792901376.00, 56, 120, 6.0984
2792901376.00, 56, 128, 6.1151
2792901376.00, 64, 0, 11.0023
2792901376.00, 64, 8, 7.2531
2792901376.00, 64, 16, 7.1077
2792901376.00, 64, 24, 7.0453
2792901376.00, 64, 32, 6.7224
2792901376.00, 64, 40, 6.8819
2792901376.00, 64, 48, 6.7797
2792901376.00, 64, 56, 6.9496
2792901376.00, 64, 64, 6.8293
2792901376.00, 64, 72, 6.6961
2792901376.00, 64, 80, 6.7970
2792901376.00, 64, 88, 6.7493
2792901376.00, 64, 96, 6.7463
2792901376.00, 64, 104, 6.7777
2792901376.00, 64, 112, 6.7792
2792901376.00, 64, 120, 6.8141
2792901376.00, 64, 128, 6.8119
2792901376.00, 72, 0, 11.1505
2792901376.00, 72, 8, 6.4631
2792901376.00, 72, 16, 6.3792
2792901376.00, 72, 24, 6.2984
2792901376.00, 72, 32, 6.3665
2792901376.00, 72, 40, 6.2634
2792901376.00, 72, 48, 6.3235
2792901376.00, 72, 56, 6.3096
2792901376.00, 72, 64, 6.3207
2792901376.00, 72, 72, 6.3966
2792901376.00, 72, 80, 6.2767
2792901376.00, 72, 88, 6.3101
2792901376.00, 72, 96, 6.4324
2792901376.00, 72, 104, 6.4276
2792901376.00, 72, 112, 6.3615
2792901376.00, 72, 120, 6.3662
2792901376.00, 72, 128, 6.4030
2792901376.00, 80, 0, 11.1198
2792901376.00, 80, 8, 6.5074
2792901376.00, 80, 16, 6.3889
2792901376.00, 80, 24, 6.4252
2792901376.00, 80, 32, 6.3672
2792901376.00, 80, 40, 6.3711
2792901376.00, 80, 48, 6.3250
2792901376.00, 80, 56, 6.3569
2792901376.00, 80, 64, 6.3758
2792901376.00, 80, 72, 6.3686
2792901376.00, 80, 80, 6.3708
2792901376.00, 80, 88, 6.4079
2792901376.00, 80, 96, 6.4192
2792901376.00, 80, 104, 6.4373
2792901376.00, 80, 112, 6.4608
2792901376.00, 80, 120, 6.4408
2792901376.00, 80, 128, 6.4681
2792901376.00, 88, 0, 11.0204
2792901376.00, 88, 8, 6.5202
2792901376.00, 88, 16, 6.3702
2792901376.00, 88, 24, 6.3547
2792901376.00, 88, 32, 6.3281
2792901376.00, 88, 40, 6.3328
2792901376.00, 88, 48, 6.3422
2792901376.00, 88, 56, 6.5280
2792901376.00, 88, 64, 6.4532
2792901376.00, 88, 72, 6.3863
2792901376.00, 88, 80, 6.4327
2792901376.00, 88, 88, 6.4302
2792901376.00, 88, 96, 6.4451
2792901376.00, 88, 104, 6.4489
2792901376.00, 88, 112, 6.6205
2792901376.00, 88, 120, 6.6014
2792901376.00, 88, 128, 6.5150
2792901376.00, 96, 0, 11.1016
2792901376.00, 96, 8, 6.9527
2792901376.00, 96, 16, 6.7789
2792901376.00, 96, 24, 6.9089
2792901376.00, 96, 32, 6.8854
2792901376.00, 96, 40, 6.8456
2792901376.00, 96, 48, 6.7538
2792901376.00, 96, 56, 7.0351
2792901376.00, 96, 64, 7.0448
2792901376.00, 96, 72, 6.9755
2792901376.00, 96, 80, 6.9599
2792901376.00, 96, 88, 6.8938
2792901376.00, 96, 96, 6.8295
2792901376.00, 96, 104, 6.8312
2792901376.00, 96, 112, 6.8689
2792901376.00, 96, 120, 6.9098
2792901376.00, 96, 128, 6.8387
2792901376.00, 104, 0, 11.1151
2792901376.00, 104, 8, 7.0637
2792901376.00, 104, 16, 6.8033
2792901376.00, 104, 24, 6.8414
2792901376.00, 104, 32, 6.8123
2792901376.00, 104, 40, 6.7943
2792901376.00, 104, 48, 6.8517
2792901376.00, 104, 56, 6.8364
2792901376.00, 104, 64, 6.9190
2792901376.00, 104, 72, 7.1744
2792901376.00, 104, 80, 6.9157
2792901376.00, 104, 88, 6.7804
2792901376.00, 104, 96, 6.8008
2792901376.00, 104, 104, 6.9500
2792901376.00, 104, 112, 6.8921
2792901376.00, 104, 120, 7.0097
2792901376.00, 104, 128, 6.8051
2792901376.00, 112, 0, 11.2687
2792901376.00, 112, 8, 6.8856
2792901376.00, 112, 16, 6.8063
2792901376.00, 112, 24, 7.1382
2792901376.00, 112, 32, 6.7770
2792901376.00, 112, 40, 7.1945
2792901376.00, 112, 48, 6.8028
2792901376.00, 112, 56, 6.8445
2792901376.00, 112, 64, 6.9859
2792901376.00, 112, 72, 6.8665
2792901376.00, 112, 80, 6.9362
2792901376.00, 112, 88, 6.9042
2792901376.00, 112, 96, 6.8708
2792901376.00, 112, 104, 6.8218
2792901376.00, 112, 112, 6.8597
2792901376.00, 112, 120, 6.7981
2792901376.00, 112, 128, 6.7679
2792901376.00, 120, 0, 11.0849
2792901376.00, 120, 8, 6.7566
2792901376.00, 120, 16, 6.7384
2792901376.00, 120, 24, 6.7970
2792901376.00, 120, 32, 7.4644
2792901376.00, 120, 40, 6.7439
2792901376.00, 120, 48, 6.7389
2792901376.00, 120, 56, 6.7475
2792901376.00, 120, 64, 6.7838
2792901376.00, 120, 72, 6.8278
2792901376.00, 120, 80, 6.7759
2792901376.00, 120, 88, 6.8622
2792901376.00, 120, 96, 6.7545
2792901376.00, 120, 104, 6.8397
2792901376.00, 120, 112, 6.7758
2792901376.00, 120, 120, 6.8805
2792901376.00, 120, 128, 6.7661
2792901376.00, 128, 0, 11.0118
2792901376.00, 128, 8, 6.7305
2792901376.00, 128, 16, 6.6159
2792901376.00, 128, 24, 6.6305
2792901376.00, 128, 32, 6.6451
2792901376.00, 128, 40, 6.7366
2792901376.00, 128, 48, 6.7462
2792901376.00, 128, 56, 6.8053
2792901376.00, 128, 64, 6.8453
2792901376.00, 128, 72, 6.7951
2792901376.00, 128, 80, 6.9074
2792901376.00, 128, 88, 6.8576
2792901376.00, 128, 96, 6.8523
2792901376.00, 128, 104, 6.7666
2792901376.00, 128, 112, 6.8210
2792901376.00, 128, 120, 6.7673
2792901376.00, 128, 128, 6.8221
