sum,A,B,t0
2792901376.00, 64, 0, 694.1508
2792901376.00, 64, 8, 205.7068
2792901376.00, 64, 16, 162.7261
2792901376.00, 64, 24, 147.4992
2792901376.00, 64, 32, 140.8276
2792901376.00, 64, 40, 136.1123
2792901376.00, 64, 48, 132.8332
2792901376.00, 64, 56, 130.4619
2792901376.00, 64, 64, 129.2892
2792901376.00, 64, 72, 127.7280
2792901376.00, 64, 80, 126.5140
2792901376.00, 64, 88, 125.7558
2792901376.00, 64, 96, 124.8957
2792901376.00, 64, 104, 124.3829
2792901376.00, 64, 112, 123.6639
2792901376.00, 64, 120, 123.0300
2792901376.00, 64, 128, 122.7180
2792901376.00, 72, 0, 694.0321
2792901376.00, 72, 8, 207.2221
2792901376.00, 72, 16, 162.7046
2792901376.00, 72, 24, 147.9069
2792901376.00, 72, 32, 140.1504
2792901376.00, 72, 40, 135.3954
2792901376.00, 72, 48, 132.1907
2792901376.00, 72, 56, 129.8775
2792901376.00, 72, 64, 128.3407
2792901376.00, 72, 72, 126.8817
2792901376.00, 72, 80, 125.5646
2792901376.00, 72, 88, 124.8639
2792901376.00, 72, 96, 123.7955
2792901376.00, 72, 104, 123.4026
2792901376.00, 72, 112, 122.6393
2792901376.00, 72, 120, 122.0426
2792901376.00, 72, 128, 121.7145
2792901376.00, 80, 0, 694.0164
2792901376.00, 80, 8, 208.4745
2792901376.00, 80, 16, 163.8123
2792901376.00, 80, 24, 148.5193
2792901376.00, 80, 32, 140.8438
2792901376.00, 80, 40, 135.8105
2792901376.00, 80, 48, 132.5008
2792901376.00, 80, 56, 130.2478
2792901376.00, 80, 64, 128.5309
2792901376.00, 80, 72, 126.8790
2792901376.00, 80, 80, 125.8358
2792901376.00, 80, 88, 125.0535
2792901376.00, 80, 96, 124.1162
2792901376.00, 80, 104, 123.6974
2792901376.00, 80, 112, 122.9005
2792901376.00, 80, 120, 122.2760
2792901376.00, 80, 128, 121.8915
2792901376.00, 88, 0, 694.0628
2792901376.00, 88, 8, 210.4260
2792901376.00, 88, 16, 163.9643
2792901376.00, 88, 24, 149.0989
2792901376.00, 88, 32, 140.2370
2792901376.00, 88, 40, 135.9767
2792901376.00, 88, 48, 132.7007
2792901376.00, 88, 56, 130.2911
2792901376.00, 88, 64, 128.6586
2792901376.00, 88, 72, 127.1791
2792901376.00, 88, 80, 125.7893
2792901376.00, 88, 88, 125.0830
2792901376.00, 88, 96, 124.0157
2792901376.00, 88, 104, 123.6089
2792901376.00, 88, 112, 122.9206
2792901376.00, 88, 120, 121.7776
2792901376.00, 88, 128, 120.9902
2792901376.00, 96, 0, 694.1573
2792901376.00, 96, 8, 212.3600
2792901376.00, 96, 16, 165.4104
2792901376.00, 96, 24, 149.5009
2792901376.00, 96, 32, 141.4914
2792901376.00, 96, 40, 136.3612
2792901376.00, 96, 48, 132.9969
2792901376.00, 96, 56, 130.5481
2792901376.00, 96, 64, 128.8343
2792901376.00, 96, 72, 127.3279
2792901376.00, 96, 80, 125.6783
2792901376.00, 96, 88, 124.6190
2792901376.00, 96, 96, 123.7802
2792901376.00, 96, 104, 123.3921
2792901376.00, 96, 112, 122.9407
2792901376.00, 96, 120, 122.1882
2792901376.00, 96, 128, 121.9586
2792901376.00, 104, 0, 694.1213
2792901376.00, 104, 8, 215.8208
2792901376.00, 104, 16, 168.0178
2792901376.00, 104, 24, 151.5641
2792901376.00, 104, 32, 143.0994
2792901376.00, 104, 40, 137.9914
2792901376.00, 104, 48, 134.5178
2792901376.00, 104, 56, 131.5460
2792901376.00, 104, 64, 130.1407
2792901376.00, 104, 72, 128.6329
2792901376.00, 104, 80, 126.8164
2792901376.00, 104, 88, 126.1177
2792901376.00, 104, 96, 125.2068
2792901376.00, 104, 104, 125.0257
2792901376.00, 104, 112, 124.1208
2792901376.00, 104, 120, 122.9039
2792901376.00, 104, 128, 122.6839
2792901376.00, 112, 0, 694.0280
2792901376.00, 112, 8, 219.6764
2792901376.00, 112, 16, 169.9705
2792901376.00, 112, 24, 152.6742
2792901376.00, 112, 32, 144.1028
2792901376.00, 112, 40, 138.6093
2792901376.00, 112, 48, 134.3321
2792901376.00, 112, 56, 132.6463
2792901376.00, 112, 64, 130.4607
2792901376.00, 112, 72, 128.9100
2792901376.00, 112, 80, 127.5162
2792901376.00, 112, 88, 126.3521
2792901376.00, 112, 96, 125.4799
2792901376.00, 112, 104, 125.2123
2792901376.00, 112, 112, 124.3417
2792901376.00, 112, 120, 123.7859
2792901376.00, 112, 128, 123.4459
2792901376.00, 120, 0, 694.0065
2792901376.00, 120, 8, 226.0913
2792901376.00, 120, 16, 172.8678
2792901376.00, 120, 24, 154.5162
2792901376.00, 120, 32, 145.4796
2792901376.00, 120, 40, 139.7450
2792901376.00, 120, 48, 136.4159
2792901376.00, 120, 56, 133.2119
2792901376.00, 120, 64, 131.4999
2792901376.00, 120, 72, 130.0006
2792901376.00, 120, 80, 128.3894
2792901376.00, 120, 88, 127.2180
2792901376.00, 120, 96, 126.4007
2792901376.00, 120, 104, 125.8388
2792901376.00, 120, 112, 125.2539
2792901376.00, 120, 120, 124.3715
2792901376.00, 120, 128, 123.9966
2792901376.00, 128, 0, 693.9773
2792901376.00, 128, 8, 233.0044
2792901376.00, 128, 16, 176.8681
2792901376.00, 128, 24, 157.4212
2792901376.00, 128, 32, 147.6737
2792901376.00, 128, 40, 141.7593
2792901376.00, 128, 48, 136.8252
2792901376.00, 128, 56, 134.0706
2792901376.00, 128, 64, 132.2578
2792901376.00, 128, 72, 130.5399
2792901376.00, 128, 80, 128.8533
2792901376.00, 128, 88, 127.1052
2792901376.00, 128, 96, 125.8789
2792901376.00, 128, 104, 124.8350
2792901376.00, 128, 112, 124.6324
2792901376.00, 128, 120, 124.5516
2792901376.00, 128, 128, 124.1628
