sum,A,B,t0
2792901376.00, 64, 80, 10.3165
2792901376.00, 64, 88, 10.3151
2792901376.00, 64, 96, 10.3152
2792901376.00, 64, 104, 10.3135
2792901376.00, 64, 112, 10.3066
2792901376.00, 64, 120, 10.3108
2792901376.00, 64, 128, 10.3105
2792901376.00, 72, 0, 3.7050
2792901376.00, 72, 8, 10.4920
2792901376.00, 72, 16, 10.4364
2792901376.00, 72, 24, 10.4180
2792901376.00, 72, 32, 10.4084
2792901376.00, 72, 40, 10.4021
2792901376.00, 72, 48, 10.4012
2792901376.00, 72, 56, 10.3948
2792901376.00, 72, 64, 10.3911
2792901376.00, 72, 72, 10.3896
2792901376.00, 72, 80, 10.3888
2792901376.00, 72, 88, 10.3926
2792901376.00, 72, 96, 10.3847
2792901376.00, 72, 104, 10.3872
2792901376.00, 72, 112, 10.3866
2792901376.00, 72, 120, 10.3840
2792901376.00, 72, 128, 10.3866
2792901376.00, 80, 0, 3.7054
2792901376.00, 80, 8, 10.3607
2792901376.00, 80, 16, 10.2738
2792901376.00, 80, 24, 10.2547
2792901376.00, 80, 32, 10.2435
2792901376.00, 80, 40, 10.2418
2792901376.00, 80, 48, 10.2343
2792901376.00, 80, 56, 10.2271
2792901376.00, 80, 64, 10.2245
2792901376.00, 80, 72, 10.2220
2792901376.00, 80, 80, 10.2224
2792901376.00, 80, 88, 10.2191
2792901376.00, 80, 96, 10.2201
2792901376.00, 80, 104, 10.2148
2792901376.00, 80, 112, 10.2101
2792901376.00, 80, 120, 10.2116
2792901376.00, 80, 128, 10.2073
2792901376.00, 88, 0, 3.7068
2792901376.00, 88, 8, 10.3546
2792901376.00, 88, 16, 10.2862
2792901376.00, 88, 24, 10.2677
2792901376.00, 88, 32, 10.2605
2792901376.00, 88, 40, 10.2533
2792901376.00, 88, 48, 10.2529
2792901376.00, 88, 56, 10.2479
2792901376.00, 88, 64, 10.2461
2792901376.00, 88, 72, 10.2486
2792901376.00, 88, 80, 10.2390
2792901376.00, 88, 88, 10.2450
2792901376.00, 88, 96, 10.2416
2792901376.00, 88, 104, 10.2394
2792901376.00, 88, 112, 10.2376
2792901376.00, 88, 120, 10.2358
2792901376.00, 88, 128, 10.2393
2792901376.00, 96, 0, 3.7045
2792901376.00, 96, 8, 10.9410
2792901376.00, 96, 16, 10.9516
2792901376.00, 96, 24, 10.9700
2792901376.00, 96, 32, 10.9853
2792901376.00, 96, 40, 10.9912
2792901376.00, 96, 48, 10.9938
2792901376.00, 96, 56, 10.9896
2792901376.00, 96, 64, 11.0027
2792901376.00, 96, 72, 10.9934
2792901376.00, 96, 80, 10.9944
2792901376.00, 96, 88, 10.9974
2792901376.00, 96, 96, 11.0029
2792901376.00, 96, 104, 11.0072
2792901376.00, 96, 112, 11.0043
2792901376.00, 96, 120, 11.0002
2792901376.00, 96, 128, 11.0133
2792901376.00, 104, 0, 3.7066
2792901376.00, 104, 8, 10.8179
2792901376.00, 104, 16, 10.7526
2792901376.00, 104, 24, 10.7342
2792901376.00, 104, 32, 10.7242
2792901376.00, 104, 40, 10.7213
2792901376.00, 104, 48, 10.7146
2792901376.00, 104, 56, 10.7100
2792901376.00, 104, 64, 10.7051
2792901376.00, 104, 72, 10.7006
2792901376.00, 104, 80, 10.6992
2792901376.00, 104, 88, 10.7017
2792901376.00, 104, 96, 10.6943
2792901376.00, 104, 104, 10.6993
2792901376.00, 104, 112, 10.6967
2792901376.00, 104, 120, 10.7002
2792901376.00, 104, 128, 10.6905
2792901376.00, 112, 0, 3.7062
2792901376.00, 112, 8, 11.0092
2792901376.00, 112, 16, 10.9430
2792901376.00, 112, 24, 10.9142
2792901376.00, 112, 32, 10.8984
2792901376.00, 112, 40, 10.8908
2792901376.00, 112, 48, 10.8821
2792901376.00, 112, 56, 10.8733
2792901376.00, 112, 64, 10.8760
2792901376.00, 112, 72, 10.8789
2792901376.00, 112, 80, 10.8747
2792901376.00, 112, 88, 10.8800
2792901376.00, 112, 96, 10.8651
2792901376.00, 112, 104, 10.8689
2792901376.00, 112, 112, 10.8727
2792901376.00, 112, 120, 10.8748
2792901376.00, 112, 128, 10.8730
2792901376.00, 120, 0, 3.7045
2792901376.00, 120, 8, 11.2143
2792901376.00, 120, 16, 11.1502
2792901376.00, 120, 24, 11.1308
2792901376.00, 120, 32, 11.1234
2792901376.00, 120, 40, 11.1120
2792901376.00, 120, 48, 11.1012
2792901376.00, 120, 56, 11.0958
2792901376.00, 120, 64, 11.0990
2792901376.00, 120, 72, 11.0939
2792901376.00, 120, 80, 11.0873
2792901376.00, 120, 88, 11.0847
2792901376.00, 120, 96, 11.0895
2792901376.00, 120, 104, 11.0890
2792901376.00, 120, 112, 11.0789
2792901376.00, 120, 120, 11.0762
2792901376.00, 120, 128, 11.0775
2792901376.00, 128, 0, 3.7057
2792901376.00, 128, 8, 10.9395
2792901376.00, 128, 16, 10.9027
2792901376.00, 128, 24, 10.8934
2792901376.00, 128, 32, 10.9154
2792901376.00, 128, 40, 10.8725
2792901376.00, 128, 48, 10.8681
2792901376.00, 128, 56, 10.8667
2792901376.00, 128, 64, 10.8679
2792901376.00, 128, 72, 10.8645
2792901376.00, 128, 80, 10.8630
2792901376.00, 128, 88, 10.8627
2792901376.00, 128, 96, 10.8630
2792901376.00, 128, 104, 10.8564
2792901376.00, 128, 112, 10.8584
2792901376.00, 128, 120, 10.8570
2792901376.00, 128, 128, 10.8609
