Time tuning xgb: 1.0948, 0.0370, 152.06
Time tuning xgb: 1.2517, 0.1283, 350.79
Time tuning xgb: 0.0904, 0.0008, 319.27
Time tuning xgb: 0.6535, 0.0798, 313.12
Time tuning xgb: 0.0644, 0.0098, 327.45
Time tuning xgb: 1.4076, 0.2503, 390.95
Time tuning xgb: 0.8478, 0.0228, 329.92
Time tuning xgb: 0.0967, 0.0003, 309.12
Time tuning xgb: 1.5327, 0.0856, 388.88
Time tuning xgb: 0.9112, 0.0363, 302.95
Time tuning xgb: 0.0735, 0.0006, 245.74
Time tuning xgb: 1.1687, 0.0434, 375.53
