sum,A,B,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
139950080.00, 0, 0, 3.2800, 3.2640, 3.2890, 3.2921, 3.3330, 3.3280, 3.2832, 3.3267, 3.2561, 3.2805
139950080.00, 0, 8, 3.3164, 3.3145, 3.3337, 3.3363, 3.3127, 3.3377, 3.3021, 3.3140, 3.3397, 3.3397
139950080.00, 0, 16, 3.3249, 3.2971, 3.3416, 3.3345, 3.2887, 3.3352, 3.3379, 3.3280, 3.3113, 3.3356
139950080.00, 0, 24, 3.3373, 3.3305, 3.3350, 3.3335, 3.3361, 3.3310, 3.3223, 3.3400, 3.3413, 3.3114
139950080.00, 0, 32, 3.3366, 3.3400, 3.3446, 3.3355, 3.3374, 3.3356, 3.3396, 3.3371, 3.2921, 3.3309
139950080.00, 0, 40, 3.3370, 3.3360, 3.3346, 3.3340, 3.3340, 3.3362, 3.3361, 3.3369, 3.3353, 3.2940
139950080.00, 0, 48, 3.2939, 3.3316, 3.3321, 3.3142, 3.2686, 3.2796, 3.2692, 3.2856, 3.2850, 3.2907
139950080.00, 0, 56, 3.2964, 3.2574, 3.2620, 3.3114, 3.3118, 3.2815, 3.2748, 3.3146, 3.3219, 3.3235
139950080.00, 0, 64, 3.3337, 3.2997, 3.3010, 3.3279, 3.3234, 3.3354, 3.3316, 3.2945, 3.3387, 3.3360
139950080.00, 0, 72, 3.3364, 3.3325, 3.3335, 3.3384, 3.3340, 3.3351, 3.3385, 3.3354, 3.3351, 3.3368
139950080.00, 0, 80, 3.3389, 3.3399, 3.3324, 3.3382, 3.3392, 3.3083, 3.3378, 3.3351, 3.3349, 3.3391
139950080.00, 0, 88, 3.3342, 3.3346, 3.3373, 3.3338, 3.3372, 3.3404, 3.3376, 3.3380, 3.3373, 3.3349
139950080.00, 0, 96, 3.3355, 3.3333, 3.3353, 3.3331, 3.2735, 3.3388, 3.3363, 3.3411, 3.3385, 3.3348
139950080.00, 0, 104, 3.3399, 3.3168, 3.3391, 3.3363, 3.3336, 3.3411, 3.3409, 3.3337, 3.3390, 3.3356
139950080.00, 0, 112, 3.3296, 3.3437, 3.3326, 3.3402, 3.3368, 3.3348, 3.3433, 3.3021, 3.3384, 3.3358
139950080.00, 0, 120, 3.3312, 3.3411, 3.3381, 3.3378, 3.2850, 3.3405, 3.3405, 3.3411, 3.3408, 3.3110
139950080.00, 0, 128, 3.3341, 3.3365, 3.3318, 3.3375, 3.3394, 3.3423, 3.3396, 3.3375, 3.3358, 3.3362
139950080.00, 8, 0, 3.3370, 3.3396, 3.3373, 3.3388, 3.3376, 3.3373, 3.3404, 3.3342, 3.3382, 3.3375
139950080.00, 8, 8, 4.1617, 4.1449, 4.1404, 4.1439, 4.1416, 4.1450, 4.1447, 4.1423, 4.1489, 4.1453
139950080.00, 8, 16, 4.0915, 3.9773, 4.0914, 4.0909, 4.0911, 4.0871, 4.0865, 4.0851, 4.0907, 4.0853
139950080.00, 8, 24, 4.0688, 3.9588, 4.0592, 4.0608, 4.0605, 4.0002, 4.0480, 4.0616, 4.0673, 4.0495
139950080.00, 8, 32, 3.9969, 4.0486, 4.0489, 4.0526, 4.0482, 4.0539, 4.0498, 3.9926, 4.0487, 4.0547
139950080.00, 8, 40, 4.0507, 4.0499, 4.0459, 4.0597, 4.0492, 4.0527, 4.0491, 4.0492, 4.0514, 4.0572
139950080.00, 8, 48, 4.0121, 4.0405, 4.0414, 4.0429, 4.0359, 4.0393, 4.0389, 4.0377, 4.0409, 4.0429
139950080.00, 8, 56, 4.0392, 4.0410, 4.0368, 4.0358, 4.0365, 4.0337, 4.0337, 4.0322, 4.0335, 3.8956
139950080.00, 8, 64, 4.0382, 4.0361, 4.0379, 4.0406, 4.0454, 4.0449, 4.0426, 4.0459, 4.0425, 4.0366
139950080.00, 8, 72, 4.0394, 4.0353, 4.0379, 4.0376, 4.0412, 4.0417, 4.0381, 4.0396, 4.0421, 4.0430
139950080.00, 8, 80, 4.0462, 4.0394, 4.0405, 4.0423, 4.0370, 4.0379, 4.0388, 4.0436, 4.0432, 4.0412
139950080.00, 8, 88, 4.0390, 4.0363, 4.0418, 4.0403, 4.0351, 4.0369, 4.0391, 4.0432, 4.0398, 4.0424
139950080.00, 8, 96, 4.0414, 4.0389, 4.0372, 4.0336, 4.0331, 3.9031, 4.0306, 4.0345, 4.0406, 4.0334
139950080.00, 8, 104, 4.0330, 4.0324, 4.0370, 4.0343, 4.0377, 4.0359, 4.0351, 4.0347, 4.0339, 4.0345
139950080.00, 8, 112, 4.0395, 4.0312, 4.0358, 4.0320, 4.0341, 4.0310, 4.0321, 4.0396, 4.0377, 4.0332
139950080.00, 8, 120, 4.0324, 4.0301, 4.0295, 4.0295, 4.0303, 4.0323, 4.0336, 4.0372, 4.0336, 4.0330
139950080.00, 8, 128, 4.0347, 4.0333, 4.0337, 4.0334, 4.0313, 4.0323, 4.0324, 4.0371, 4.0275, 4.0273
139950080.00, 16, 0, 3.3355, 3.3382, 3.3353, 3.3385, 3.3368, 3.3423, 3.3380, 3.3356, 3.3379, 3.3405
