sum,A,B,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
139950080.00, 0, 0, 15.3345, 15.3348, 15.3084, 15.3376, 15.3369, 15.3402, 15.3501, 15.3541, 15.3629, 15.3319
139950080.00, 0, 8, 15.3352, 15.3231, 15.3384, 15.3386, 15.3378, 15.3424, 15.3442, 15.3418, 15.3414, 15.3368
139950080.00, 0, 16, 15.3419, 15.3340, 15.3422, 15.3368, 15.3442, 15.3430, 15.3381, 15.3390, 15.3365, 15.3378
139950080.00, 0, 24, 15.3263, 15.3297, 15.3274, 15.3379, 15.3377, 15.3375, 15.3379, 15.3369, 15.3367, 15.3370
139950080.00, 0, 32, 15.3374, 15.3297, 15.3376, 15.3365, 15.3338, 15.3370, 15.3312, 15.3376, 15.3375, 15.3383
139950080.00, 0, 40, 15.3343, 15.3366, 15.3363, 15.3341, 15.3311, 15.3369, 15.3307, 15.3373, 15.3323, 15.3304
139950080.00, 0, 48, 15.3381, 15.3369, 15.3364, 15.3367, 15.3373, 15.3249, 15.3359, 15.3344, 15.3300, 15.3371
139950080.00, 0, 56, 15.3385, 15.3364, 15.3370, 15.3316, 15.3370, 15.3371, 15.3373, 15.3314, 15.3255, 15.3365
139950080.00, 0, 64, 15.3373, 15.3347, 15.3366, 15.3376, 15.3305, 15.3451, 15.3437, 15.3458, 15.3464, 15.3408
139950080.00, 0, 72, 15.3223, 15.3238, 15.3217, 15.3201, 15.3158, 15.3195, 15.3178, 15.3194, 15.3200, 15.3122
139950080.00, 0, 80, 15.3191, 15.3157, 15.3220, 15.3189, 15.3371, 15.3377, 15.3425, 15.3419, 15.3252, 15.3372
139950080.00, 0, 88, 15.3343, 15.3148, 15.3288, 15.3291, 15.3218, 15.3328, 15.3337, 15.3212, 15.3399, 15.3436
139950080.00, 0, 96, 15.3444, 15.3472, 15.3468, 15.3517, 15.3554, 15.3462, 15.3522, 15.3512, 15.3537, 15.3450
139950080.00, 0, 104, 15.3198, 15.3189, 15.3193, 15.3195, 15.3200, 15.3261, 15.3378, 15.3380, 15.3362, 15.3377
139950080.00, 0, 112, 15.3295, 15.3368, 15.3392, 15.3311, 15.3379, 15.3378, 15.3376, 15.3367, 15.3382, 15.3275
139950080.00, 0, 120, 15.3397, 15.3386, 15.3307, 15.3320, 15.3328, 15.3221, 15.3358, 15.3385, 15.3388, 15.3462
139950080.00, 0, 128, 15.3402, 15.3416, 15.3398, 15.3374, 15.3423, 15.3263, 15.3422, 15.3426, 15.3425, 15.3406
139950080.00, 8, 0, 15.3341, 15.3398, 15.3413, 15.3423, 15.3414, 15.3420, 15.3337, 15.3390, 15.3375, 15.3419
139950080.00, 8, 8, 3.1215, 3.1308, 3.1343, 3.1249, 3.1304, 3.1311, 3.1305, 3.1305, 3.1306, 3.1308
139950080.00, 8, 16, 2.1473, 2.1411, 2.1463, 2.1462, 2.1461, 2.1458, 2.1466, 2.1463, 2.1459, 2.1461
139950080.00, 8, 24, 1.8340, 1.8336, 1.8340, 1.8327, 1.8335, 1.8336, 1.8336, 1.8300, 1.8339, 1.8329
139950080.00, 8, 32, 1.6527, 1.6547, 1.6547, 1.6542, 1.6505, 1.6544, 1.6538, 1.6543, 1.6547, 1.6539
139950080.00, 8, 40, 1.5649, 1.5639, 1.5643, 1.5644, 1.5637, 1.5646, 1.5638, 1.5645, 1.5637, 1.5647
139950080.00, 8, 48, 1.4998, 1.4993, 1.4999, 1.4991, 1.4997, 1.4995, 1.5000, 1.4989, 1.4998, 1.4995
139950080.00, 8, 56, 1.4525, 1.4512, 1.4518, 1.4515, 1.4519, 1.4523, 1.4518, 1.4524, 1.4514, 1.4525
139950080.00, 8, 64, 1.4202, 1.4215, 1.4135, 1.4181, 1.4211, 1.4201, 1.4212, 1.4170, 1.4178, 1.4140
139950080.00, 8, 72, 1.4054, 1.4063, 1.4117, 1.3998, 1.4065, 1.3930, 1.4001, 1.4047, 1.4000, 1.4114
139950080.00, 8, 80, 1.3820, 1.3737, 1.3814, 1.3855, 1.3740, 1.3832, 1.3836, 1.3801, 1.3791, 1.3829
139950080.00, 8, 88, 1.3568, 1.3569, 1.3640, 1.3582, 1.3619, 1.3602, 1.3639, 1.3604, 1.3605, 1.3555
139950080.00, 8, 96, 1.3672, 1.3616, 1.3629, 1.3595, 1.3659, 1.3596, 1.3582, 1.3583, 1.3610, 1.3629
139950080.00, 8, 104, 1.3423, 1.3350, 1.3482, 1.3439, 1.3342, 1.3454, 1.3457, 1.3396, 1.3403, 1.3448
139950080.00, 8, 112, 1.3461, 1.3424, 1.3474, 1.3366, 1.3385, 1.3421, 1.3449, 1.3388, 1.3411, 1.3455
139950080.00, 8, 120, 1.3176, 1.3278, 1.3213, 1.3229, 1.3261, 1.3202, 1.3277, 1.3217, 1.3240, 1.3256
139950080.00, 8, 128, 1.3212, 1.3192, 1.3228, 1.3261, 1.3298, 1.3241, 1.3242, 1.3257, 1.3063, 1.3060
139950080.00, 16, 0, 15.3340, 15.3192, 15.3352, 15.3420, 15.3521, 15.3573, 15.3235, 15.3236, 15.3479, 15.3520
139950080.00, 16, 8, 3.2236, 3.2314, 3.2312, 3.2307, 3.2333, 3.2393, 3.2309, 3.2322, 3.2305, 3.2315
139950080.00, 16, 16, 2.3935, 2.3924, 2.3936, 2.3929, 2.3934, 2.3926, 2.3927, 2.3934, 2.3874, 2.3936
139950080.00, 16, 24, 2.1170, 2.1166, 2.1159, 2.1156, 2.1156, 2.1164, 2.1160, 2.1160, 2.1153, 2.1164
139950080.00, 16, 32, 1.9696, 1.9693, 1.9687, 1.9687, 1.9682, 1.9697, 1.9705, 1.9702, 1.9687, 1.9714
139950080.00, 16, 40, 1.8888, 1.8867, 1.8884, 1.8864, 1.8861, 1.8855, 1.8830, 1.8829, 1.8842, 1.8848
139950080.00, 16, 48, 1.8349, 1.8349, 1.8340, 1.8355, 1.8346, 1.8313, 1.8363, 1.8351, 1.8340, 1.8338
139950080.00, 16, 56, 1.7865, 1.7855, 1.7852, 1.7850, 1.7848, 1.7847, 1.7852, 1.7850, 1.7844, 1.7844
139950080.00, 16, 64, 1.7544, 1.7536, 1.7535, 1.7519, 1.7539, 1.7523, 1.7543, 1.7552, 1.7572, 1.7557
