1,1,0.003447,0.000005
1,2,0.000720,0.000000
1,4,0.000271,0.000000
1,6,0.152274,0.000014
1,8,0.000148,0.000000
1,10,0.136127,0.000024
1,12,0.111180,0.000147
1,14,0.107959,0.000003
1,16,0.000098,0.000001
1,18,0.093611,0.000012
1,20,0.080461,0.000003
1,22,0.081580,0.000011
1,24,0.075008,0.000009
1,26,0.079387,0.000015
1,28,0.075867,0.000005
1,30,0.077588,0.000045
1,32,0.000094,0.000000
2,1,0.000753,0.000001
2,2,0.000236,0.000000
2,4,0.000116,0.000000
2,6,0.161825,0.000017
2,8,0.000073,0.000000
2,10,0.138546,0.000034
2,12,0.114598,0.000047
2,14,0.112731,0.000035
2,16,0.000051,0.000000
2,18,0.107446,0.000058
2,20,0.102740,0.000044
2,22,0.108325,0.000020
2,24,0.097400,0.000053
2,26,0.106698,0.000034
2,28,0.102644,0.000038
2,30,0.105940,0.000094
2,32,0.000066,0.000000
4,1,0.000372,0.000000
4,2,0.000139,0.000000
4,4,0.000083,0.000000
4,6,0.206278,0.000099
4,8,0.000058,0.000000
4,10,0.180596,0.000202
4,12,0.169842,0.000184
4,14,0.170481,0.000422
4,16,0.000055,0.000000
4,18,0.161238,0.000763
4,20,0.153094,0.000352
4,22,0.162775,0.000826
4,24,0.148184,0.000684
4,26,0.158921,0.001111
4,28,0.155172,0.000399
4,30,0.156722,0.000216
4,32,0.000121,0.000001
6,1,NaN,NaN
6,2,0.488629,0.000063
6,4,0.248161,0.000044
6,6,0.217692,0.000223
6,8,0.185897,0.000178
6,10,0.188787,0.000198
6,12,0.169626,0.000276
6,14,0.171118,0.000155
6,16,0.214992,0.000360
6,18,0.156426,0.000505
6,20,0.153833,0.000240
6,22,0.181471,0.000947
6,24,0.157336,0.000058
6,26,0.157927,0.000194
6,28,0.170700,0.000188
6,30,0.200330,0.000337
6,32,0.219226,0.000026
8,1,0.658082,0.000094
8,2,0.193247,0.000094
8,4,0.129781,0.000068
8,6,0.127169,0.000127
8,8,0.114440,0.000344
8,10,0.114758,0.000014
8,12,0.110767,0.000034
8,14,0.112235,0.000225
8,16,0.106536,0.000025
8,18,0.115084,0.000009
8,20,0.112557,0.000034
8,22,0.120806,0.000058
8,24,0.109880,0.000007
8,26,0.116318,0.000011
8,28,0.122704,0.000010
8,30,0.150607,0.000009
8,32,0.129925,0.000010
10,1,NaN,NaN
10,2,0.515420,0.000154
10,4,0.291199,0.000422
10,6,0.393989,0.000211
10,8,0.493714,0.000050
10,10,0.454104,0.000224
10,12,0.480062,0.000113
10,14,0.448729,0.000152
10,16,0.455880,0.000045
10,18,0.404469,0.000123
10,20,0.397240,0.000144
10,22,0.432730,0.000070
10,24,0.376350,0.000098
10,26,0.602407,0.000218
10,28,0.465729,0.000362
10,30,0.450626,0.000108
10,32,0.504917,0.000238
12,1,NaN,NaN
12,2,0.539222,0.000215
12,4,0.336790,0.000284
12,6,0.588781,0.000157
12,8,0.584738,0.000309
12,10,0.580256,0.000398
12,12,0.537015,0.000165
12,14,0.456599,0.000060
12,16,0.462408,0.000345
12,18,0.385128,0.000064
12,20,0.417056,0.000085
12,22,0.509304,0.000107
12,24,0.316940,0.000093
12,26,0.391449,0.000179
12,28,0.574227,0.000328
12,30,0.569765,0.000227
12,32,0.520513,0.000291
14,1,NaN,NaN
14,2,0.566652,0.000216
14,4,0.346170,0.000022
14,6,0.660228,0.000071
14,8,0.436519,0.000261
14,10,0.462533,0.000199
14,12,0.402188,0.000180
14,14,0.399251,0.000236
14,16,0.304537,0.000322
14,18,0.326590,0.000021
14,20,0.382616,0.000183
14,22,0.390230,0.000048
14,24,0.437446,0.000215
14,26,0.465761,0.000062
14,28,0.512948,0.000201
14,30,0.573811,0.000259
14,32,0.623236,0.000181
16,1,0.847859,0.000050
16,2,0.267554,0.000097
16,4,0.188719,0.000606
16,6,0.185109,0.000017
16,8,0.175588,0.000019
16,10,0.184713,0.000003
16,12,0.208650,0.000021
16,14,0.197843,0.000008
16,16,0.211348,0.000026
16,18,0.212160,0.000009
16,20,0.227288,0.000012
16,22,0.256050,0.000009
16,24,0.266562,0.000009
16,26,0.282170,0.000003
16,28,0.294077,0.000014
16,30,0.317953,0.000014
16,32,0.371971,0.000027
18,1,NaN,NaN
18,2,0.602064,0.000022
18,4,0.389825,0.000081
18,6,0.365089,0.000061
18,8,0.338052,0.000023
18,10,0.361526,0.000069
18,12,0.336405,0.000038
18,14,0.375959,0.000303
18,16,0.341822,0.000049
18,18,0.387483,0.000023
18,20,0.403313,0.000052
18,22,0.474806,0.000038
18,24,0.535830,0.000022
18,26,0.650524,0.000027
18,28,0.806624,0.000073
18,30,1.004348,0.000380
18,32,1.256552,0.000319
20,1,NaN,NaN
20,2,0.613060,0.000282
20,4,0.412737,0.000060
20,6,0.383184,0.000043
20,8,0.340289,0.000079
20,10,0.447187,0.000064
20,12,0.407544,0.000047
20,14,0.412972,0.000031
20,16,0.423886,0.000047
20,18,0.475281,0.000199
20,20,0.509388,0.000063
20,22,0.596313,0.000051
20,24,0.688496,0.000099
20,26,0.850998,0.000044
20,28,1.086591,0.000147
20,30,1.396075,0.000217
20,32,1.732848,0.000490
22,1,NaN,NaN
22,2,0.651803,0.000797
22,4,0.417552,0.000111
22,6,0.390164,0.000100
22,8,0.374691,0.000043
22,10,0.399456,0.000047
22,12,0.445799,0.000061
22,14,0.434172,0.000059
22,16,0.447454,0.000126
22,18,0.507101,0.000092
22,20,0.570396,0.000008
22,22,0.701276,0.000122
22,24,0.844185,0.000040
22,26,1.098984,0.000047
22,28,1.426003,0.000173
22,30,1.831581,0.000223
22,32,2.233013,0.000779
24,1,NaN,NaN
24,2,0.731623,0.000555
24,4,0.474415,0.000067
24,6,0.482404,0.000041
24,8,0.512455,0.000370
24,10,0.519369,0.000058
24,12,0.514427,0.000075
24,14,0.591028,0.000093
24,16,0.643433,0.000014
