sum,A,B,t0
2792901376.00, 32, 104, 4.8498
2792901376.00, 32, 112, 4.8483
2792901376.00, 32, 120, 4.8491
2792901376.00, 32, 128, 4.8457
2792901376.00, 40, 0, 1.5011
2792901376.00, 40, 8, 5.9745
2792901376.00, 40, 16, 5.8817
2792901376.00, 40, 24, 5.8461
2792901376.00, 40, 32, 5.8329
2792901376.00, 40, 40, 5.8211
2792901376.00, 40, 48, 5.8130
2792901376.00, 40, 56, 5.8072
2792901376.00, 40, 64, 5.8062
2792901376.00, 40, 72, 5.8022
2792901376.00, 40, 80, 5.8007
2792901376.00, 40, 88, 5.7980
2792901376.00, 40, 96, 5.7966
2792901376.00, 40, 104, 5.7962
2792901376.00, 40, 112, 5.7956
2792901376.00, 40, 120, 5.7935
2792901376.00, 40, 128, 5.7933
2792901376.00, 48, 0, 1.4981
2792901376.00, 48, 8, 6.7227
2792901376.00, 48, 16, 6.6645
2792901376.00, 48, 24, 6.6461
2792901376.00, 48, 32, 6.6377
2792901376.00, 48, 40, 6.6327
2792901376.00, 48, 48, 6.6297
2792901376.00, 48, 56, 6.6259
2792901376.00, 48, 64, 6.6262
2792901376.00, 48, 72, 6.6244
2792901376.00, 48, 80, 6.6240
2792901376.00, 48, 88, 6.6209
2792901376.00, 48, 96, 6.6187
2792901376.00, 48, 104, 6.6208
2792901376.00, 48, 112, 6.6221
2792901376.00, 48, 120, 6.6203
2792901376.00, 48, 128, 6.6152
2792901376.00, 56, 0, 1.4994
2792901376.00, 56, 8, 6.7198
2792901376.00, 56, 16, 6.6649
2792901376.00, 56, 24, 6.6478
2792901376.00, 56, 32, 6.6413
2792901376.00, 56, 40, 6.6355
2792901376.00, 56, 48, 6.6317
2792901376.00, 56, 56, 6.6286
2792901376.00, 56, 64, 6.6281
2792901376.00, 56, 72, 6.6274
2792901376.00, 56, 80, 6.6311
2792901376.00, 56, 88, 6.6264
2792901376.00, 56, 96, 6.6249
2792901376.00, 56, 104, 6.6263
2792901376.00, 56, 112, 6.6260
2792901376.00, 56, 120, 6.6209
2792901376.00, 56, 128, 6.6204
2792901376.00, 64, 0, 1.4984
2792901376.00, 64, 8, 6.7094
2792901376.00, 64, 16, 6.6723
2792901376.00, 64, 24, 6.6575
2792901376.00, 64, 32, 6.6499
2792901376.00, 64, 40, 6.6500
2792901376.00, 64, 48, 6.6454
2792901376.00, 64, 56, 6.6451
2792901376.00, 64, 64, 6.6420
2792901376.00, 64, 72, 6.6405
2792901376.00, 64, 80, 6.6395
2792901376.00, 64, 88, 6.6389
2792901376.00, 64, 96, 6.6380
2792901376.00, 64, 104, 6.6372
2792901376.00, 64, 112, 6.6371
2792901376.00, 64, 120, 6.6364
2792901376.00, 64, 128, 6.6361
2792901376.00, 72, 0, 1.5009
2792901376.00, 72, 8, 6.7085
2792901376.00, 72, 16, 6.6660
2792901376.00, 72, 24, 6.6549
2792901376.00, 72, 32, 6.6486
2792901376.00, 72, 40, 6.6447
2792901376.00, 72, 48, 6.6417
2792901376.00, 72, 56, 6.6396
2792901376.00, 72, 64, 6.6379
2792901376.00, 72, 72, 6.6370
2792901376.00, 72, 80, 6.6355
2792901376.00, 72, 88, 6.6357
2792901376.00, 72, 96, 6.6354
2792901376.00, 72, 104, 6.6368
2792901376.00, 72, 112, 6.6348
2792901376.00, 72, 120, 6.6339
2792901376.00, 72, 128, 6.6325
2792901376.00, 80, 0, 1.4982
2792901376.00, 80, 8, 6.6982
2792901376.00, 80, 16, 6.6631
2792901376.00, 80, 24, 6.6542
2792901376.00, 80, 32, 6.6504
2792901376.00, 80, 40, 6.6461
2792901376.00, 80, 48, 6.6444
2792901376.00, 80, 56, 6.6467
2792901376.00, 80, 64, 6.6462
2792901376.00, 80, 72, 6.6465
2792901376.00, 80, 80, 6.6437
2792901376.00, 80, 88, 6.6451
2792901376.00, 80, 96, 6.6417
2792901376.00, 80, 104, 6.6399
2792901376.00, 80, 112, 6.6416
2792901376.00, 80, 120, 6.6408
2792901376.00, 80, 128, 6.6378
2792901376.00, 88, 0, 1.4978
2792901376.00, 88, 8, 6.7109
2792901376.00, 88, 16, 6.6810
2792901376.00, 88, 24, 6.6721
2792901376.00, 88, 32, 6.6677
2792901376.00, 88, 40, 6.6629
2792901376.00, 88, 48, 6.6614
2792901376.00, 88, 56, 6.6611
2792901376.00, 88, 64, 6.6601
2792901376.00, 88, 72, 6.6571
2792901376.00, 88, 80, 6.6553
2792901376.00, 88, 88, 6.6559
2792901376.00, 88, 96, 6.6523
2792901376.00, 88, 104, 6.6522
2792901376.00, 88, 112, 6.6519
2792901376.00, 88, 120, 6.6535
2792901376.00, 88, 128, 6.6539
2792901376.00, 96, 0, 1.4998
2792901376.00, 96, 8, 7.0283
2792901376.00, 96, 16, 6.9536
2792901376.00, 96, 24, 6.9369
2792901376.00, 96, 32, 6.9214
2792901376.00, 96, 40, 6.9115
2792901376.00, 96, 48, 6.9097
2792901376.00, 96, 56, 6.9062
2792901376.00, 96, 64, 6.9068
2792901376.00, 96, 72, 6.9058
2792901376.00, 96, 80, 6.9026
2792901376.00, 96, 88, 6.9014
2792901376.00, 96, 96, 6.9007
2792901376.00, 96, 104, 6.9013
2792901376.00, 96, 112, 6.9014
2792901376.00, 96, 120, 6.8966
2792901376.00, 96, 128, 6.8981
2792901376.00, 104, 0, 1.5018
2792901376.00, 104, 8, 6.9860
2792901376.00, 104, 16, 7.0128
2792901376.00, 104, 24, 6.9993
2792901376.00, 104, 32, 6.9939
2792901376.00, 104, 40, 6.9920
2792901376.00, 104, 48, 6.9762
2792901376.00, 104, 56, 6.9675
2792901376.00, 104, 64, 6.9737
2792901376.00, 104, 72, 6.9605
2792901376.00, 104, 80, 6.9690
2792901376.00, 104, 88, 6.9578
2792901376.00, 104, 96, 6.9564
2792901376.00, 104, 104, 6.9585
2792901376.00, 104, 112, 6.9608
2792901376.00, 104, 120, 6.9602
2792901376.00, 104, 128, 6.9615
2792901376.00, 112, 0, 1.5098
2792901376.00, 112, 8, 7.0643
2792901376.00, 112, 16, 7.0087
2792901376.00, 112, 24, 6.9934
2792901376.00, 112, 32, 6.9849
2792901376.00, 112, 40, 6.9701
2792901376.00, 112, 48, 6.9672
2792901376.00, 112, 56, 6.9626
2792901376.00, 112, 64, 6.9633
2792901376.00, 112, 72, 6.9635
2792901376.00, 112, 80, 6.9624
2792901376.00, 112, 88, 6.9704
2792901376.00, 112, 96, 6.9652
2792901376.00, 112, 104, 6.9696
2792901376.00, 112, 112, 6.9632
2792901376.00, 112, 120, 6.9507
2792901376.00, 112, 128, 6.9450
2792901376.00, 120, 0, 1.5076
2792901376.00, 120, 8, 7.0418
2792901376.00, 120, 16, 6.9820
2792901376.00, 120, 24, 6.9788
2792901376.00, 120, 32, 6.9730
2792901376.00, 120, 40, 6.9626
2792901376.00, 120, 48, 6.9575
2792901376.00, 120, 56, 6.9547
2792901376.00, 120, 64, 6.9519
2792901376.00, 120, 72, 6.9529
2792901376.00, 120, 80, 6.9474
2792901376.00, 120, 88, 6.9487
2792901376.00, 120, 96, 6.9517
2792901376.00, 120, 104, 6.9507
2792901376.00, 120, 112, 6.9386
2792901376.00, 120, 120, 6.9411
2792901376.00, 120, 128, 6.9432
2792901376.00, 128, 0, 1.5088
2792901376.00, 128, 8, 7.0384
2792901376.00, 128, 16, 6.9929
2792901376.00, 128, 24, 6.9715
2792901376.00, 128, 32, 6.9554
2792901376.00, 128, 40, 6.9744
2792901376.00, 128, 48, 6.9667
2792901376.00, 128, 56, 6.9649
2792901376.00, 128, 64, 6.9671
2792901376.00, 128, 72, 6.9591
2792901376.00, 128, 80, 6.9564
2792901376.00, 128, 88, 6.9445
2792901376.00, 128, 96, 6.9372
2792901376.00, 128, 104, 6.9417
2792901376.00, 128, 112, 6.9339
2792901376.00, 128, 120, 6.9471
2792901376.00, 128, 128, 6.9458
