sum,A,B,t0,t1
2792901376.00, 0, 0, 74.5901
2792901376.00, 0, 8, 73.7846
2792901376.00, 0, 16, 73.6967
2792901376.00, 0, 24, 73.6728
2792901376.00, 0, 32, 73.6798
2792901376.00, 0, 40, 73.8560
2792901376.00, 0, 48, 74.6345
2792901376.00, 0, 56, 73.6306
2792901376.00, 0, 64, 73.7408
2792901376.00, 0, 72, 73.9800
2792901376.00, 0, 80, 74.1605
2792901376.00, 0, 88, 74.7277
2792901376.00, 0, 96, 74.5644
2792901376.00, 0, 104, 74.4450
2792901376.00, 0, 112, 74.3274
2792901376.00, 0, 120, 74.0099
2792901376.00, 0, 128, 74.5915
2792901376.00, 8, 0, 74.2063
2792901376.00, 8, 8, 15.6347
2792901376.00, 8, 16, 10.6804
2792901376.00, 8, 24, 9.1665
2792901376.00, 8, 32, 8.4994
2792901376.00, 8, 40, 7.7541
2792901376.00, 8, 48, 7.4197
2792901376.00, 8, 56, 7.1298
2792901376.00, 8, 64, 6.9642
2792901376.00, 8, 72, 6.8708
2792901376.00, 8, 80, 6.8948
2792901376.00, 8, 88, 7.3808
2792901376.00, 8, 96, 8.9939
2792901376.00, 8, 104, 8.9761
2792901376.00, 8, 112, 9.4235
2792901376.00, 8, 120, 10.5530
2792901376.00, 8, 128, 10.8043
2792901376.00, 16, 0, 74.1858
2792901376.00, 16, 8, 15.0954
2792901376.00, 16, 16, 10.1562
2792901376.00, 16, 24, 8.5782
2792901376.00, 16, 32, 7.7796
2792901376.00, 16, 40, 7.2062
2792901376.00, 16, 48, 7.1729
2792901376.00, 16, 56, 6.7869
2792901376.00, 16, 64, 6.6460
2792901376.00, 16, 72, 6.9703
2792901376.00, 16, 80, 6.4083
2792901376.00, 16, 88, 6.9351
2792901376.00, 16, 96, 7.7522
2792901376.00, 16, 104, 9.5635
2792901376.00, 16, 112, 9.5567
2792901376.00, 16, 120, 9.5573
2792901376.00, 16, 128, 9.7420
2792901376.00, 24, 0, 74.5646
2792901376.00, 24, 8, 14.6595
2792901376.00, 24, 16, 9.8345
2792901376.00, 24, 24, 8.2314
2792901376.00, 24, 32, 7.6566
2792901376.00, 24, 40, 7.1975
2792901376.00, 24, 48, 6.7493
2792901376.00, 24, 56, 6.8401
2792901376.00, 24, 64, 6.6201
2792901376.00, 24, 72, 6.3165
2792901376.00, 24, 80, 6.2025
2792901376.00, 24, 88, 6.4236
2792901376.00, 24, 96, 6.4562
2792901376.00, 24, 104, 6.3683
2792901376.00, 24, 112, 6.6406
2792901376.00, 24, 120, 6.3492
2792901376.00, 24, 128, 6.5356
2792901376.00, 32, 0, 74.1734
2792901376.00, 32, 8, 14.7275
2792901376.00, 32, 16, 10.0584
2792901376.00, 32, 24, 8.5408
2792901376.00, 32, 32, 7.7434
2792901376.00, 32, 40, 7.4816
2792901376.00, 32, 48, 7.0764
2792901376.00, 32, 56, 6.7964
2792901376.00, 32, 64, 6.6694
2792901376.00, 32, 72, 6.3512
2792901376.00, 32, 80, 6.3135
2792901376.00, 32, 88, 6.1160
2792901376.00, 32, 96, 6.0280
2792901376.00, 32, 104, 6.0210
2792901376.00, 32, 112, 6.0187
2792901376.00, 32, 120, 6.1729
2792901376.00, 32, 128, 6.3693
2792901376.00, 40, 0, 74.1758
2792901376.00, 40, 8, 15.4350
2792901376.00, 40, 16, 10.6698
2792901376.00, 40, 24, 9.2365
2792901376.00, 40, 32, 8.4807
2792901376.00, 40, 40, 7.9650
2792901376.00, 40, 48, 7.8034
2792901376.00, 40, 56, 7.7896
2792901376.00, 40, 64, 7.4053
2792901376.00, 40, 72, 7.2957
2792901376.00, 40, 80, 7.2315
2792901376.00, 40, 88, 7.1325
