140062832.00, 0, 0, 0.526444
140062832.00, 0, 8, 0.503163
140062832.00, 0, 16, 0.505987
140062832.00, 0, 24, 0.505828
140062832.00, 0, 32, 0.503289
140062832.00, 0, 40, 0.503047
140062832.00, 0, 48, 0.503500
140062832.00, 0, 56, 0.503091
140062832.00, 0, 64, 0.503523
140062832.00, 0, 72, 0.503286
140062832.00, 8, 0, 0.503527
140062832.00, 8, 8, 0.240989
140062832.00, 8, 16, 0.240724
140062832.00, 8, 24, 0.240623
140062832.00, 8, 32, 0.240388
140062832.00, 8, 40, 0.240167
140062832.00, 8, 48, 0.239817
140062832.00, 8, 56, 0.239616
140062832.00, 8, 64, 0.239778
140062832.00, 8, 72, 0.239536
140062832.00, 16, 0, 0.502961
140062832.00, 16, 8, 0.235341
140062832.00, 16, 16, 0.234515
140062832.00, 16, 24, 0.234238
140062832.00, 16, 32, 0.234132
140062832.00, 16, 40, 0.234351
140062832.00, 16, 48, 0.233891
140062832.00, 16, 56, 0.233892
140062832.00, 16, 64, 0.233844
140062832.00, 16, 72, 0.233942
140062832.00, 24, 0, 0.503141
140062832.00, 24, 8, 0.233417
140062832.00, 24, 16, 0.232578
140062832.00, 24, 24, 0.232591
140062832.00, 24, 32, 0.232470
140062832.00, 24, 40, 0.232321
140062832.00, 24, 48, 0.232155
140062832.00, 24, 56, 0.232422
140062832.00, 24, 64, 0.232294
140062832.00, 24, 72, 0.232123
140062832.00, 32, 0, 0.502798
140062832.00, 32, 8, 0.232541
140062832.00, 32, 16, 0.231613
140062832.00, 32, 24, 0.231405
140062832.00, 32, 32, 0.231497
140062832.00, 32, 40, 0.231790
140062832.00, 32, 48, 0.231558
140062832.00, 32, 56, 0.231392
140062832.00, 32, 64, 0.231473
140062832.00, 32, 72, 0.231602
140062832.00, 40, 0, 0.504826
140062832.00, 40, 8, 0.233127
140062832.00, 40, 16, 0.231732
140062832.00, 40, 24, 0.231561
140062832.00, 40, 32, 0.231046
140062832.00, 40, 40, 0.230922
140062832.00, 40, 48, 0.230998
140062832.00, 40, 56, 0.231135
140062832.00, 40, 64, 0.230839
140062832.00, 40, 72, 0.230932
140062832.00, 48, 0, 0.505004
140062832.00, 48, 8, 0.232670
140062832.00, 48, 16, 0.231256
140062832.00, 48, 24, 0.231227
140062832.00, 48, 32, 0.230925
140062832.00, 48, 40, 0.230560
140062832.00, 48, 48, 0.230577
140062832.00, 48, 56, 0.230640
140062832.00, 48, 64, 0.230321
140062832.00, 48, 72, 0.230764
140062832.00, 56, 0, 0.504763
140062832.00, 56, 8, 0.232361
140062832.00, 56, 16, 0.231300
140062832.00, 56, 24, 0.230265
140062832.00, 56, 32, 0.230170
140062832.00, 56, 40, 0.230143
140062832.00, 56, 48, 0.230332
140062832.00, 56, 56, 0.230302
140062832.00, 56, 64, 0.230097
140062832.00, 56, 72, 0.230124
140062832.00, 64, 0, 0.504962
140062832.00, 64, 8, 0.233569
140062832.00, 64, 16, 0.234148
140062832.00, 64, 24, 0.234075
140062832.00, 64, 32, 0.233794
140062832.00, 64, 40, 0.233781
140062832.00, 64, 48, 0.233644
140062832.00, 64, 56, 0.233722
140062832.00, 64, 64, 0.234411
140062832.00, 64, 72, 0.232826
140062832.00, 72, 0, 0.504674
140062832.00, 72, 8, 0.232491
140062832.00, 72, 16, 0.230812
140062832.00, 72, 24, 0.230236
140062832.00, 72, 32, 0.230054
140062832.00, 72, 40, 0.233768
140062832.00, 72, 48, 0.234202
140062832.00, 72, 56, 0.233903
140062832.00, 72, 64, 0.234005
140062832.00, 72, 72, 0.234069
